0,1,2,3
5048,7005,Passo Crastumo,Bergname
5048,7006,Bassa di Nara,Bergname
5072,7007,Pizzo Caslett,Bergname
5072,7008,Pizzo Alto,Bergname
5049,7009,Bocchetta Gana Rossa,Bergname
1367,7010,Chaiserstock,Bergname
1205,7011,Hagelstöckli,Bergname
1205,7012,Marchstöckli,Bergname
1369,7013,Rossstocklücke,Bergname
1205,7015,Spilauer Stock,Bergname
1369,7016,Rossstock,Bergname
1205,7017,Spilauer Grätli,Bergname
1219,7021,Rinderstock,Bergname
1219,7022,Sittliser,Bergname
1369,7023,Rot Turen,Bergname
1366,7024,Huser Stock,Bergname
5049,7025,Fuorcla Val Nova,Bergname
6054,7031,Grosses Fülhorn,Bergname
6054,7032,Eggerhorn,Bergname
6076,7035,Üerlicherjoch,Bergname
6076,7036,Uelistock,Bergname
6076,7037,Tellerelicke,Bergname
6076,7038,Geschinerstock,Bergname
6076,7039,Hireli,Bergname
6034,7044,Aiguilles Tourelle,Bergname
6034,7045,Col d'Arpette,Bergname
1140,7056,Heidehubel,Bergname
3715,7062,Eishora,Bergname
3715,7063,Vizan Pintg,Bergname
3701,7064,Piz Calandari,Bergname
3715,7067,Farcletta da Stavlatsch,Bergname
3695,7068,Nesslabüel,Bergname
3695,7069,Mittaghorn,Bergname
3714,7070,Rütigutsch,Bergname
3713,7071,Pass da Schmorras,Bergname
3695,7072,Rundhorn,Bergname
3695,7073,Teurihorn,Bergname
3715,7074,Rappakopf,Bergname
3712,7080,Piz Neaza,Bergname
3672,7082,Farcletta digl Lai Grand,Bergname
3695,7083,Versangga,Bergname
3701,7083,Versangga,Bergname
3715,7084,Piz Vizan,Bergname
3701,7088,Piz la Tschera,Bergname
3701,7089,Curvér Pintg da Neaza,Bergname
3701,7090,Piz Curvér,Bergname
3713,7093,Nolla,Bergname
3713,7094,Furcletta digl Gurschus,Bergname
3701,7095,Pass da Surcarungas,Bergname
3713,7096,Furcletta dil Capeder,Bergname
3695,7097,Stutzhorn,Bergname
3672,7103,Oberhorn,Bergname
3619,7104,Piz Signina,Bergname
3672,7105,Güner Horn,Bergname
3672,7106,Piz Gün,Bergname
3672,7107,Piz Fess,Bergname
3619,7108,Piz Miezgi,Bergname
3672,7109,Underhorn,Bergname
3619,7110,Piz Radun,Bergname
3619,7111,Plangghora,Bergname
1209,7112,Schnuerstock,Bergname
1209,7113,Schwarz Berg,Bergname
3982,7114,La Muotta,Bergname
3985,7115,Fuorcla da Vallesa,Bergname
3985,7117,Fuorcla da Stavelatsch,Bergname
3985,7122,Piz Miez,Bergname
5049,7126,Cima di Sassina,Bergname
5049,7127,Pizzo Marumo,Bergname
5049,7128,Pizzo Pianca,Bergname
1216,7129,Chli Fulen,Bergname
1219,7131,Hoch Fulen,Bergname
1219,7133,Läged Windgällen,Bergname
1219,7134,Ruosalper Chulm,Bergname
1219,7135,Geissberg,Bergname
1219,7136,Chli Geissberg,Bergname
1219,7137,Chli Glatten,Bergname
1219,7138,Rau Stöckli,Bergname
1219,7139,Vorder Griessstock,Bergname
1219,7140,Chulm,Bergname
1219,7141,Hoch Chopf,Bergname
1219,7142,Wäspen,Bergname
1219,7143,Mittaghorn,Bergname
1219,7144,Hinter Griessstock,Bergname
1216,7145,Schärhorngriggeli,Bergname
1216,7146,Huetstöckli,Bergname
1216,7147,Piz Val Pintga,Bergname
3982,7148,Piz Cambrialas,Bergname
1216,7149,Fuorcla da Cambrialas,Bergname
1216,7150,Fuorcla da Cavrein,Bergname
1216,7151,Gross Düssi,Bergname
1216,7152,Piz Git,Bergname
1216,7153,Chli Düssi,Bergname
3982,7154,Hagstäcken,Bergname
1216,7155,Hagstäcken Lücke,Bergname
1216,7156,Rinderstock,Bergname
3985,7157,Stoc Pign,Bergname
3985,7158,Piz Gliems,Bergname
3985,7159,Fuorcla da Punteglias,Bergname
3987,7159,Fuorcla da Punteglias,Bergname
3985,7160,Piz Avat,Bergname
3985,7161,Piz Gliems,Bergname
3987,7161,Piz Gliems,Bergname
3985,7162,Gliemsstöckli,Bergname
3987,7162,Gliemsstöckli,Bergname
3985,7163,Fuorcla Crap Ner,Bergname
3985,7164,Piz Glivers Dadens,Bergname
3985,7165,Piz Glivers Dado,Bergname
3985,7177,Hireli,Bergname
3985,7178,Fuorcla da Cavel,Bergname
3985,7179,Piz Cugn,Bergname
3982,7181,Piz Alpetta,Bergname
3982,7182,Siala d'Alpetta,Bergname
3542,7190,Motta Palousa,Bergname
3542,7191,Furcletta Davains,Bergname
3542,7192,Furcletta Dafora,Bergname
6252,7213,Blanc de Moming,Bergname
6252,7214,Le Besso,Bergname
792,7215,Leiterli,Bergname
3714,7250,Fluagrind,Bergname
3790,7255,Il Nes,Bergname
3713,7259,Furcla Starlera,Bergname
3790,7285,Fuorcla Alva,Bergname
3790,7303,Piz Valletta,Bergname
3790,7305,Fuorcla Cotschna,Bergname
3790,7310,Chüern Nair,Bergname
3790,7313,Spedla,Bergname
3787,7330,Corn Suvretta,Bergname
567,7331,Wildi Frau,Bergname
567,7332,Blüemlisalpsattel,Bergname
565,7333,Morgehorn,Bergname
565,7334,Wyssi Frau,Bergname
3792,7338,Forcellina,Bergname
3792,7339,Pass da Sett,Bergname
3792,7340,Septimerpass,Bergname
3792,7341,Passo del Settimo,Bergname
3792,7342,Piz Forcellina,Bergname
3792,7343,Motta da Sett,Bergname
3792,7344,Piz Turba,Bergname
3792,7345,Jufer Joch,Bergname
3792,7361,Spazzacaldeira,Bergname
3792,7362,Fiamma,Bergname
3792,7363,Piz Bacun,Bergname
3792,7364,Furcela dal Riciöl,Bergname
3792,7368,Piz Balzet,Bergname
3792,7374,Jufer Horn,Bergname
3792,7377,Mingalunhorn,Bergname
3792,7378,Piz Grevasalvas,Bergname
3792,7381,Muotta Ragnina,Bergname
3792,7382,Sasc da Corn,Bergname
3792,7389,Passo del Maloja,Bergname
3792,7390,Malojapass,Bergname
3792,7391,Pass dal Malögia,Bergname
3792,7393,Piotjoch,Bergname
3792,7396,Saentapass,Bergname
3792,7397,Sascelpass,Bergname
3792,7405,Pass dal Caval,Bergname
3792,7413,Cima dal Cantun,Bergname
3792,7414,Passo dal Cantun,Bergname
3792,7415,Bocchetta dal Castel,Bergname
3792,7416,Cima di Castello,Bergname
3792,7417,Punta Rasica,Bergname
3792,7418,Sciora Dafora,Bergname
3792,7419,Punta Pioda,Bergname
3792,7420,Ago di Sciora,Bergname
3792,7421,Sciora Dadent,Bergname
3792,7422,Passo di Zocca,Bergname
3792,7423,Castel,Bergname
3792,7424,Pizzo di Zocca,Bergname
3792,7425,Pass da Casnil Nord,Bergname
3792,7426,Piz Grand,Bergname
3792,7428,Piz Casnil,Bergname
3792,7429,Bocchetta della Tegiola,Bergname
3792,7430,Denc dal Luf,Bergname
3792,7431,Pass Cacciabella Nord,Bergname
3792,7432,Pass Cacciabella Sud,Bergname
3792,7433,Piz dal Päl,Bergname
3792,7434,Punta da l'Albigna,Bergname
3792,7435,Al Gal,Bergname
3792,7436,Piz Cacciabella Nord,Bergname
3792,7437,Pizzo Frachiccio,Bergname
3792,7438,Pizzo Eravedar,Bergname
3792,7439,Furcela dal Scälin,Bergname
3792,7440,Pass di Caciadur,Bergname
3792,7441,Scälin,Bergname
3792,7442,Pass da Casnil Sud,Bergname
3792,7443,Monte Rosso,Bergname
3792,7444,Cima di Val Bona,Bergname
3792,7445,Pizzo Badile,Bergname
3792,7446,Pizzo Cengalo,Bergname
3792,7448,Passo della Trubinasca,Bergname
356,7482,Ostermundigeberg,Bergname
879,7547,Gspeeshubel,Bergname
879,7547,Gspeeshubel,Bergname
879,7548,Obere Gurnigel,Bergname
879,7548,Obere Gurnigel,Bergname
853,7549,Luterbüel,Bergname
853,7552,Under Hubel,Bergname
2299,7553,Tolenhubel,Bergname
853,7554,Birehubel,Bergname
766,7555,Morgetepass,Bergname
853,7556,Chummlispitz,Bergname
853,7557,Bürgle,Bergname
766,7558,Nase,Bergname
853,7559,Gantrisch,Bergname
761,7560,Talmattespitz,Bergname
766,7561,Schibespitz,Bergname
853,7562,Chlyne Ochse,Bergname
853,7564,Ochse,Bergname
766,7565,Hane,Bergname
2299,7566,Ättenberg,Bergname
2299,7567,Schwyberg,Bergname
770,7569,Stockhorn,Bergname
763,7570,Üssere Heitihubel,Bergname
761,7571,Looherehürli,Bergname
942,7579,Winteregg,Bergname
922,7583,Langeneggspitz,Bergname
922,7585,Wirtnerechilche,Bergname
770,7587,Feissihubel,Bergname
763,7595,Walpersbergflue,Bergname
763,7596,Pfaffli,Bergname
761,7597,Chatz u Mus,Bergname
763,7598,Cheibehore,Bergname
761,7599,Schwalmere,Bergname
761,7600,Schwidenegg,Bergname
761,7602,Leiterepass,Bergname
922,7603,Gustispitz,Bergname
761,7606,Stubeflue,Bergname
761,7607,Stuefegrind,Bergname
761,7608,Sefenestock,Bergname
763,7609,Sattelspitz,Bergname
761,7610,Haagge,Bergname
761,7611,Homadsattel,Bergname
770,7613,Schafschopf,Bergname
763,7616,Solhore,Bergname
770,7617,Nüschlete,Bergname
763,7618,Laseberg,Bergname
763,7619,Mattehubel,Bergname
763,7620,Heitihubel,Bergname
879,7626,Zigerhubel,Bergname
879,7628,Gurnigelpass,Bergname
2162,7632,Dent du Bourgo,Bergname
2162,7633,La Vudalla,Bergname
2163,7634,Dent de Savigny,Bergname
2135,7635,Le Moléson,Bergname
2163,7636,Dent de Ruth,Bergname
2163,7637,Dent de Folliéran,Bergname
2134,7638,Les Merlas,Bergname
843,7639,Husegg,Bergname
2163,7642,Dent de Brenleire,Bergname
2163,7643,Porte de Savigny,Bergname
2163,7646,Patraflon,Bergname
2138,7650,Maischüpfenspitz,Bergname
2138,7651,Vanil d'Arpille,Bergname
2138,7652,Laubspitz,Bergname
2138,7653,Dent de Vounetse,Bergname
2163,7653,Dent de Vounetse,Bergname
2138,7655,Hochmatt,Bergname
2163,7656,Cheval Blanc,Bergname
2135,7657,Dent de Broc,Bergname
2135,7658,Dent du Chamois,Bergname
2162,7659,La Forcla,Bergname
2135,7660,Col des Combes,Bergname
791,7661,Dürriflue,Bergname
791,7662,Schlossberg,Bergname
2299,7663,Widdergalm,Bergname
791,7664,Trimlehore,Bergname
791,7666,Pfadspitz,Bergname
791,7667,Chrachihore,Bergname
791,7668,Chemiflue,Bergname
791,7669,Trimlegable,Bergname
791,7670,Bäderhore,Bergname
791,7671,Bäderegg,Bergname
791,7672,Horeguger,Bergname
794,7674,Geisshöri,Bergname
2138,7676,Bireflue,Bergname
2138,7677,Wolfs Ort,Bergname
2138,7680,Wandflue,Bergname
794,7681,Chumigalm,Bergname
791,7682,Chlushore,Bergname
2138,7683,Combigabel,Bergname
794,7684,Gubi,Bergname
843,7686,Zuckerspitz,Bergname
2299,7687,Schafharnisch,Bergname
2299,7688,Spitzenbüel,Bergname
2299,7689,Märe,Bergname
766,7690,Hahnen,Bergname
2299,7691,Chänelpass,Bergname
3987,7692,Piz Frisal,Bergname
3981,7693,Piz Dadens,Bergname
3987,7694,Piz Ner,Bergname
3985,7695,Piz Posta Biala,Bergname
3987,7695,Piz Posta Biala,Bergname
3985,7696,Fuorcla Posta Biala,Bergname
3987,7696,Fuorcla Posta Biala,Bergname
3987,7697,Piz Scantschala,Bergname
3987,7698,Barcun Frisal Sut,Bergname
3987,7699,Crap Grond,Bergname
3987,7700,Cavistrau Grond,Bergname
3981,7701,Piz Tumpiv,Bergname
766,7702,Widdersgrind,Bergname
766,7704,Schibe,Bergname
766,7705,Tosse,Bergname
766,7706,Lochegg,Bergname
3987,7707,Cavistrau Pign,Bergname
1203,7708,Chli Spannort,Bergname
1220,7709,Glatt Stock,Bergname
1208,7710,Fleckistock,Bergname
1208,7711,Rot Stock,Bergname
1220,7712,Vorder Sustenhorn,Bergname
1208,7713,Nördliche Flüelücke,Bergname
1208,7714,Südliche Flüelücke,Bergname
1208,7715,Chüeplanggenstock,Bergname
1208,7716,Winterberg,Bergname
1208,7717,Tierberglimi,Bergname
1208,7718,Chelenlücke,Bergname
766,7719,Homädli,Bergname
784,7720,Mittler Tierberg,Bergname
784,7721,Gwächtenhorn,Bergname
784,7722,Telltistock,Bergname
784,7723,Maasplangstock,Bergname
1208,7724,Voralphorn,Bergname
1208,7725,Chelenalphorn,Bergname
1208,7726,Horenfellistock,Bergname
1208,7727,Hoch Horenfellistock,Bergname
1208,7728,Schinstock,Bergname
1208,7729,Bergseeschijen,Bergname
1208,7730,Hochschijen,Bergname
784,7731,Hinter Tierberg,Bergname
784,7734,Wysse Nollen,Bergname
784,7735,Obri Triftlimi,Bergname
784,7736,Triftsteckli,Bergname
784,7739,Diechterhoren,Bergname
784,7741,Diechterlimi,Bergname
6076,7742,Limistock,Bergname
6076,7744,Undri Triftlimi,Bergname
6076,7745,Tieralplistock,Bergname
786,7746,Ürbachsattel,Bergname
784,7747,Wellhorn,Bergname
784,7749,Tossen,Bergname
784,7751,Ränfenjoch,Bergname
784,7756,Ränfenhorn,Bergname
784,7757,Rosenhorn,Bergname
784,7759,Hangendgletscherhorn,Bergname
784,7760,Westliche Wätterlimi,Bergname
6076,7761,Rhonejoch,Bergname
6076,7762,Hinterer Rhonestock,Bergname
6076,7763,Oberes Winterjoch,Bergname
6076,7764,Unteres Winterjoch,Bergname
1208,7765,Tiefenstock,Bergname
6076,7766,Dammastock,Bergname
6076,7767,Dammapass,Bergname
1210,7768,Rinbortsberg,Bergname
1212,7768,Rinbortsberg,Bergname
1208,7769,Planggenstock,Bergname
1208,7770,Lochberg,Bergname
1212,7771,Lochberglücke,Bergname
1212,7772,Blaubergstock,Bergname
1208,7773,Vorder Feldschijen,Bergname
1208,7774,Hinter Feldschijen,Bergname
1208,7776,Blauberg,Bergname
1212,7777,Älprigenlücke,Bergname
1212,7778,Galenstock,Bergname
1212,7779,Obere Bielenlücke,Bergname
1212,7780,Gross Bielenhorn,Bergname
1212,7781,Sidelenhorn,Bergname
6076,7781,Sidelenhorn,Bergname
6076,7784,Chli Furkahorn,Bergname
6058,7793,Grosses Grünhorn,Bergname
6058,7794,Kleine Grünhornlücke,Bergname
6058,7795,Kleines Grünhorn,Bergname
2163,7797,Pas de la Borière,Bergname
2163,7798,Vanil Noir,Bergname
6076,7803,Hinneri Sulzlicke,Bergname
565,7804,Doldenhorn,Bergname
565,7805,Kleindoldehorn,Bergname
6192,7807,Burstsattel,Bergname
6008,7808,Punta del Rebbio,Bergname
6008,7809,Bortelhorn,Bergname
6008,7810,Spitzhörnli,Bergname
6008,7811,Forca del Rebbio,Bergname
6008,7812,Bortellicke,Bergname
3823,7814,Piz Padion,Bergname
6058,7816,Wasenhorn,Bergname
6058,7817,Oberlicke,Bergname
6058,7818,Bieligerlicke,Bergname
5719,7819,La Dôle,Bergname
6054,7820,Ober Rappehorn,Bergname
6054,7821,Turbhorn,Bergname
6054,7822,Turbejoch,Bergname
6054,7824,Strahlgrätpass,Bergname
842,7825,Wildhorn,Bergname
6076,7826,Griesgletscherpass,Bergname
841,7828,Oldehore,Bergname
841,7829,Becca d'Audon,Bergname
6283,7838,Schwarzhoru,Bergname
6054,7839,Punta Dèvero,Bergname
6054,7840,Gischijoch,Bergname
6054,7841,Pizzo Cornera,Bergname
6054,7842,Gischihorn,Bergname
6009,7843,Hübschhorn,Bergname
6011,7843,Hübschhorn,Bergname
6008,7844,Steinejoch,Bergname
6211,7847,Grande Dent de Morcles,Bergname
6298,7849,Mattwaldhorn,Bergname
6112,7850,Ritzuegg,Bergname
6112,7851,Giigihoru,Bergname
6292,7852,Wyssegga,Bergname
6112,7853,Furggwangjoch,Bergname
6112,7854,Furggwanghorn,Bergname
6112,7855,Jungpass,Bergname
6112,7856,Col de Vijivi,Bergname
6112,7857,Burgihorn,Bergname
6112,7858,Le Boudri,Bergname
6112,7859,Hirsihorn,Bergname
6112,7860,Pointe de la Forcletta,Bergname
6112,7861,Hungerlihorli,Bergname
6112,7862,Rothorn,Bergname
6112,7863,Rothornjoch,Bergname
6292,7864,Sparruhorn,Bergname
6292,7865,Sparrulicke,Bergname
6292,7866,Festihorn,Bergname
6292,7867,Wasulicke,Bergname
6285,7868,Durlochhorn,Bergname
6282,7869,Seetalhorn,Bergname
6292,7870,Gabelhorn,Bergname
6282,7871,Rihorn,Bergname
6282,7871,Rihorn,Bergname
6292,7872,Platthorn,Bergname
6289,7875,Äusser Rothorn,Bergname
6009,7876,Inner Rothorn,Bergname
6289,7876,Inner Rothorn,Bergname
6151,7878,Pas de Chavanette,Bergname
6252,7880,L'Omen Roso,Bergname
6252,7881,Frilijoch,Bergname
6252,7882,Col de Barneuza,Bergname
6252,7883,Frilihorn,Bergname
6252,7884,Wängerhorn,Bergname
6252,7885,Col des Arpettes,Bergname
6292,7886,Gross Bigerhorn,Bergname
6292,7887,Klein Bigerhorn,Bergname
791,7913,Mittagflue,Bergname
791,7914,Holzerhore,Bergname
2299,7915,Kaiseregg,Bergname
2138,7916,Kaisereggpass,Bergname
791,7917,Rotechaste,Bergname
791,7918,Schafberg,Bergname
2163,7919,Spitzflue,Bergname
2138,7920,Chörblispitz,Bergname
2138,7921,Chällihorn,Bergname
2138,7922,Euschelspass,Bergname
2163,7923,Pointe de Balachaux,Bergname
2163,7924,Pointe de Bremingard,Bergname
6037,7925,La Singla,Bergname
6034,7926,Crêtet de la Gouille,Bergname
6034,7927,Crêtet de la Perche,Bergname
6034,7928,Pointe Allobrogia,Bergname
6034,7929,Brèche de l'Amône,Bergname
6034,7930,La Maye,Bergname
6034,7931,Aiguille de l'Amône,Bergname
6034,7932,Mont Grépillon,Bergname
791,7933,Gislibüel,Bergname
762,7934,Puntel,Bergname
766,7934,Puntel,Bergname
766,7935,Buufal,Bergname
766,7936,Schwalmflue,Bergname
762,7937,Puntelgable,Bergname
794,7938,Niderhore,Bergname
791,7939,Blutte Hubel,Bergname
791,7940,Jaunpass,Bergname
791,7941,Col de Bellegarde,Bergname
2138,7942,Brendelspitz,Bergname
2138,7943,Gross Turm,Bergname
2138,7944,Rüdigenspitze,Bergname
843,7945,Marchzähne,Bergname
2138,7946,Eggturm,Bergname
2138,7947,Oberbergpass,Bergname
6032,7948,Testa Grisa,Bergname
6032,7949,Col d'Annibal,Bergname
6032,7950,Col Sud de Menouve,Bergname
6032,7951,Tête Rouge,Bergname
6032,7952,Pointe de Crête Sèche,Bergname
6032,7953,Col Nord de Menouve,Bergname
6032,7954,La Pointe de Babylone,Bergname
6032,7955,Tête Verte,Bergname
5061,7956,Pizzo della Valletta,Bergname
5061,7957,Passo di Lucendro,Bergname
5061,7958,Poncionetto,Bergname
842,7961,Hüenerhürli,Bergname
6265,7962,Col de Sénin,Bergname
6265,7963,Col du Sanetsch,Bergname
6265,7964,Sanetschpass,Bergname
6265,7965,Les Fours,Bergname
6265,7966,Arpelistock,Bergname
6265,7967,Gältehore,Bergname
6265,7968,Arpelihore,Bergname
6265,7969,Col du Brotsé,Bergname
6265,7970,Gältelücke,Bergname
5310,7971,Passo d'Antabia,Bergname
5310,7973,Pizzo Cavergno,Bergname
5310,7974,Basòdino,Bergname
5414,7975,Les Dentaux,Bergname
5414,7976,Col de Chaude,Bergname
5414,7977,Tête du Paccot,Bergname
5414,7978,Le Merdasson,Bergname
5886,7978,Le Merdasson,Bergname
5891,7978,Le Merdasson,Bergname
5414,7979,Rochers de Naye,Bergname
5891,7979,Rochers de Naye,Bergname
2121,7980,Col de Bonaudon,Bergname
5414,7980,Col de Bonaudon,Bergname
5414,7981,Grande Chaux de Naye,Bergname
5891,7981,Grande Chaux de Naye,Bergname
6137,7983,Pointe de Prosom,Bergname
6137,7987,Génepi,Bergname
6034,7989,Six Carro,Bergname
6034,7991,Tête d'Arpette,Bergname
6034,7992,Aiguille du Glacier Rond,Bergname
6037,7993,Tête du Sarshlau,Bergname
6024,7994,Les Clochers de Novelly,Bergname
6084,7995,Col d'Orchère,Bergname
6024,7996,Le Perron,Bergname
6084,7997,Les Louèrettes,Bergname
6084,7998,Pointes de la Rosette,Bergname
6084,7999,Le Métailler,Bergname
6084,8000,Le Touenno,Bergname
6252,8001,Ché de Mareinda,Bergname
6252,8002,Basset de Lona,Bergname
6252,8003,Pas de Lona,Bergname
6252,8004,Diablon,Bergname
6083,8005,Sasseneire,Bergname
6252,8006,La Madeleine,Bergname
6083,8007,Pointe du Tsaté,Bergname
6083,8008,Pointe du Prélèt,Bergname
6083,8009,Col de Torrent,Bergname
6252,8010,Garda Bordon,Bergname
6252,8011,Col de Bordon,Bergname
6252,8012,Col des Aiguilles,Bergname
6252,8013,Col du Gardien,Bergname
6252,8014,Col de la Lé,Bergname
6083,8015,Col du Tsaté,Bergname
6083,8016,Col de Bréonna,Bergname
6083,8017,Pointe du Bandon,Bergname
6252,8018,Col du Pigne,Bergname
6252,8019,Pigne de la Lé,Bergname
6083,8020,Tsa de l'Ano,Bergname
6083,8021,Col du Mourti,Bergname
6252,8022,Col des Rosses,Bergname
6252,8023,Dent des Rosses,Bergname
6252,8024,Pointe de Bricola,Bergname
6252,8025,Col de Bricola,Bergname
6083,8026,Pointe de Moiry,Bergname
6252,8027,Couronne de Bréonna,Bergname
6083,8028,Col de la Couronne,Bergname
6252,8029,Clocher de la Couronne,Bergname
6252,8030,Dôme,Bergname
6083,8032,Col de la Dent Blanche,Bergname
6252,8038,Arbenhorn,Bergname
6252,8039,Mont Durand,Bergname
6083,8041,Wandfluelücke,Bergname
6083,8042,Dent Blanche,Bergname
6252,8044,Col de Zinal,Bergname
6252,8045,Col Durand,Bergname
6083,8047,La Maya,Bergname
6083,8048,Col de la Tsa,Bergname
6083,8050,Col de Bertol,Bergname
6083,8052,Mont Collon,Bergname
6083,8053,Le Chancelier,Bergname
6083,8054,Mitre de l'Evêque,Bergname
6083,8055,L'Evêque,Bergname
6083,8056,Petit Mont Collon,Bergname
6083,8057,Col du Petit Mont Collon,Bergname
6083,8058,Pointe des Vignettes,Bergname
6083,8059,Petit Mont Rouge,Bergname
6084,8060,Col de Riedmatten,Bergname
6084,8061,Pas de Chèvres,Bergname
6084,8062,Pointe du Pas de Chèvres,Bergname
6084,8063,Tête Noire,Bergname
6084,8064,Col de Tsenâ Réfien,Bergname
6037,8065,Mont Blanc de Cheilon,Bergname
6084,8066,Col de la Serpentine,Bergname
6083,8067,Pigne d'Arolla,Bergname
6084,8068,Clocher de Cheilon,Bergname
6083,8069,Col de Tsijiore Nouve,Bergname
6083,8070,Col des Vignettes,Bergname
6037,8071,Col de Cheilon,Bergname
6037,8072,Col de la Luette,Bergname
6037,8073,La Luette,Bergname
6084,8074,La Sâle,Bergname
6037,8075,Le Pleureur,Bergname
6037,8076,Col du Vasevay,Bergname
6037,8077,Pointe des Chamois,Bergname
6037,8078,Pointe du Vasevay,Bergname
6037,8079,Tour de Boussine,Bergname
6037,8080,Petite Aouille,Bergname
6037,8081,Aouille Tseuque,Bergname
6037,8082,Pointe du Jardin des Chamois,Bergname
6037,8083,Bec d'Epicoune,Bergname
6037,8084,Becca Rayette,Bergname
6037,8085,La Rayette,Bergname
6037,8086,Bec du Chardoney,Bergname
6037,8087,Col d'Epicoune,Bergname
6037,8088,Becca de la Sassa,Bergname
6037,8089,Bec de la Sasse,Bergname
6037,8090,Col d'Ayace,Bergname
6032,8091,Bonhomme du Tsapi,Bergname
6032,8092,Six Noir,Bergname
6037,8093,Combin de Boveire,Bergname
6037,8094,Col de Panossière,Bergname
6033,8095,Le Ritord,Bergname
6033,8096,Col de Boveire,Bergname
6033,8097,Col du Ritord,Bergname
6032,8098,La Pointe de Challand,Bergname
6032,8099,Les Aiguilles du Meitin,Bergname
6032,8100,L'Epée,Bergname
6032,8101,Grande Aiguille,Bergname
6037,8102,Col du Moine,Bergname
6037,8103,Combin de Corbassière,Bergname
6037,8104,Col d'Amiante,Bergname
6032,8105,Mont Percé,Bergname
6032,8106,Grand Carré,Bergname
6032,8107,Col Vert,Bergname
6032,8108,Les Botseresses,Bergname
6032,8109,Le Beaufort,Bergname
6037,8110,Le Moine,Bergname
6032,8111,Combin du Meitin,Bergname
6032,8112,Col du Sonadon,Bergname
6032,8113,Col du Meitin,Bergname
6032,8114,Petite Aiguille,Bergname
6032,8115,Col des Maisons Blanches,Bergname
6037,8116,Combin de la Tsessette,Bergname
6037,8117,Aiguille du Croissant,Bergname
6032,8118,Combin de Grafeneire,Bergname
6032,8119,Combin du Valsorey,Bergname
6037,8120,Col de la Petite Lire,Bergname
6037,8121,Pointe de la Petite Lire,Bergname
6037,8122,Col Sud des Portons,Bergname
6037,8123,Pointe d'Otemma,Bergname
6037,8124,La Ruinette,Bergname
6037,8125,Pointe des Portons,Bergname
6037,8126,Pointe de la Grande Lire,Bergname
6037,8127,L'Aiguillette,Bergname
6037,8136,Grand Tavé,Bergname
6037,8137,Tavé des Chasseurs,Bergname
6037,8138,Col de Bocheresse,Bergname
6037,8139,Aiguille de Bocheresse,Bergname
6037,8140,Becca de la Lia,Bergname
6037,8141,Col des Otanes,Bergname
6033,8142,Pointe de Toules,Bergname
6033,8143,Col de Lâne,Bergname
6033,8144,Col du Mérignier,Bergname
6033,8145,Le Mérignier,Bergname
6024,8146,Petit Mont Fort,Bergname
6024,8147,Col de Louvie,Bergname
6084,8148,Col de Mourti,Bergname
6024,8149,Col de Prafleuri,Bergname
6024,8150,Grand Mont Calme,Bergname
6024,8151,Mont Fort,Bergname
